name,target type,desc,component id
Metallo-beta-lactamase,SINGLE PROTEIN,Target is a single protein chain,4806
Protein Mdm4,SINGLE PROTEIN,Target is a single protein chain,4808
NS5B,SINGLE PROTEIN,Target is a single protein chain,4819
Class D beta-lactamase,SINGLE PROTEIN,Target is a single protein chain,5347
Heme oxygenase 1,SINGLE PROTEIN,Target is a single protein chain,5348
G-protein coupled bile acid receptor 1,SINGLE PROTEIN,Target is a single protein chain,5352
Serine/threonine-protein kinase mTOR,SINGLE PROTEIN,Target is a single protein chain,5403
Ketohexokinase,SINGLE PROTEIN,Target is a single protein chain,5161
GOB-1 metallo-beta-lactamase,SINGLE PROTEIN,Target is a single protein chain,5292
Beta-lactamase VIM-1,SINGLE PROTEIN,Target is a single protein chain,5111
DNA gyrase subunit B,SINGLE PROTEIN,Target is a single protein chain,5299
Cytochrome b-245 heavy chain,SINGLE PROTEIN,Target is a single protein chain,4834
Survival motor neuron protein,SINGLE PROTEIN,Target is a single protein chain,5147
"Putative fructose-1,6-bisphosphate aldolase",SINGLE PROTEIN,Target is a single protein chain,4890
Beta-lactamase,SINGLE PROTEIN,Target is a single protein chain,4921
Beta Lactamase,SINGLE PROTEIN,Target is a single protein chain,4923
4'-phosphopantetheinyl transferase ffp,SINGLE PROTEIN,Target is a single protein chain,5149
Ephrin type-A receptor 4,SINGLE PROTEIN,Target is a single protein chain,4963
Serine/threonine-protein phosphatase,SINGLE PROTEIN,Target is a single protein chain,4968
Thioredoxin peroxidase,SINGLE PROTEIN,Target is a single protein chain,5040
Epstein-Barr nuclear antigen 1,SINGLE PROTEIN,Target is a single protein chain,5005
Bromodomain-containing protein 2,SINGLE PROTEIN,Target is a single protein chain,5013
14-3-3 protein gamma,SINGLE PROTEIN,Target is a single protein chain,5075
Bifunctional protein glmU,SINGLE PROTEIN,Target is a single protein chain,5076
Female germline-specific tumor suppressor gld-1,SINGLE PROTEIN,Target is a single protein chain,5134
Nonstructural protein 1,SINGLE PROTEIN,Target is a single protein chain,5154
Zinc finger protein mex-5,SINGLE PROTEIN,Target is a single protein chain,5193
Nuclear receptor coactivator 1,SINGLE PROTEIN,Target is a single protein chain,5235
Oxoeicosanoid receptor 1,SINGLE PROTEIN,Target is a single protein chain,5065
Transient receptor potential cation channel subfamily V member 6,SINGLE PROTEIN,Target is a single protein chain,4800
Transient receptor potential cation channel subfamily M member 5,SINGLE PROTEIN,Target is a single protein chain,5077
Relaxin-3 receptor 2,SINGLE PROTEIN,Target is a single protein chain,5534
Inositol phosphorylceramide synthase catalytic subunit AUR1,SINGLE PROTEIN,Target is a single protein chain,5269
Lipoxygenase,SINGLE PROTEIN,Target is a single protein chain,5276
C-C motif chemokine 2,SINGLE PROTEIN,Target is a single protein chain,5099
ATP binding cassette transporter Abc1p,SINGLE PROTEIN,Target is a single protein chain,5454
Extended-spectrum beta-lactamase CTX-M-53,SINGLE PROTEIN,Target is a single protein chain,5458
Neuraminidase,SINGLE PROTEIN,Target is a single protein chain,5463
Beta-lactamase AH27 CTX-M-15,SINGLE PROTEIN,Target is a single protein chain,5086
ADC-11,SINGLE PROTEIN,Target is a single protein chain,5092
Cytochrome P450 1A2,SINGLE PROTEIN,Target is a single protein chain,5513
QacEdelta1 SMR family efflux pump,SINGLE PROTEIN,Target is a single protein chain,4940
14-alpha sterol demethylase Cyp51A,SINGLE PROTEIN,Target is a single protein chain,4950
Firefly luciferase,SINGLE PROTEIN,Target is a single protein chain,4952
Acyl-protein thioesterase 1,SINGLE PROTEIN,Target is a single protein chain,5202
Pancreatic triacylglycerol lipase,SINGLE PROTEIN,Target is a single protein chain,5236
IAA-amino acid hydrolase ILR1-like 4,SINGLE PROTEIN,Target is a single protein chain,5237
Enoyl-ACP reductase,SINGLE PROTEIN,Target is a single protein chain,5238
Solute carrier organic anion transporter family member 1B1,SINGLE PROTEIN,Target is a single protein chain,4879
Perilipin-1,SINGLE PROTEIN,Target is a single protein chain,5525
X-box-binding protein 1,SINGLE PROTEIN,Target is a single protein chain,5220
Probable DNA dC->dU-editing enzyme APOBEC-3A,SINGLE PROTEIN,Target is a single protein chain,5329
"Chaperonin GroEL (Thermosome, HSP60 family)",SINGLE PROTEIN,Target is a single protein chain,5429
Bromodomain adjacent to zinc finger domain protein 2B,SINGLE PROTEIN,Target is a single protein chain,5484
Plasmepsin IV,SINGLE PROTEIN,Target is a single protein chain,5164
Solute carrier family 22 member 2,SINGLE PROTEIN,Target is a single protein chain,5517
Solute carrier organic anion transporter family member 2B1,SINGLE PROTEIN,Target is a single protein chain,5519
Multidrug and toxin extrusion protein 1,SINGLE PROTEIN,Target is a single protein chain,5521
Microsomal glutathione S-transferase 1,SINGLE PROTEIN,Target is a single protein chain,5311
Microsomal glutathione S-transferase 3,SINGLE PROTEIN,Target is a single protein chain,5313
Sulfotransferase 1C2,SINGLE PROTEIN,Target is a single protein chain,5318
Sulfotransferase family cytosolic 2B member 1,SINGLE PROTEIN,Target is a single protein chain,5320
UDP-glucuronosyltransferase 1-10,SINGLE PROTEIN,Target is a single protein chain,4909
Regulatory protein BlaR1,SINGLE PROTEIN,Target is a single protein chain,5029
Sodium/myo-inositol cotransporter 2,SINGLE PROTEIN,Target is a single protein chain,4913
Hemagglutinin-neuraminidase,SINGLE PROTEIN,Target is a single protein chain,5325
"Scm-like with four mbt domains 1, isoform CRA_b",SINGLE PROTEIN,Target is a single protein chain,5377
Eukaryotic translation initiation factor 2 subunit 1,SINGLE PROTEIN,Target is a single protein chain,5416
Glucose-6-phosphate isomerase,SINGLE PROTEIN,Target is a single protein chain,5425
Ataxin-2,SINGLE PROTEIN,Target is a single protein chain,5049
Regulator of G-protein signaling 4,SINGLE PROTEIN,Target is a single protein chain,5055
mRNA interferase MazF,SINGLE PROTEIN,Target is a single protein chain,4983
Gyrase B,SINGLE PROTEIN,Target is a single protein chain,5664
CD209 antigen,SINGLE PROTEIN,Target is a single protein chain,5673
Protein arginine N-methyltransferase 5,SINGLE PROTEIN,Target is a single protein chain,5675
"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A",SINGLE PROTEIN,Target is a single protein chain,5709
"Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A",SINGLE PROTEIN,Target is a single protein chain,5728
Mitogen-activated protein kinase 8,SINGLE PROTEIN,Target is a single protein chain,5575
Proton-coupled folate transporter,SINGLE PROTEIN,Target is a single protein chain,5763
Phosphatidylinositol-5-phosphate 4-kinase type-2 alpha,SINGLE PROTEIN,Target is a single protein chain,5769
Cytochrome P450 3A12,SINGLE PROTEIN,Target is a single protein chain,5578
Cytochrome P450 2B10,SINGLE PROTEIN,Target is a single protein chain,5579
Cytochrome P450 2C6,SINGLE PROTEIN,Target is a single protein chain,5582
Phosphatidylinositol-4-phosphate 5-kinase type-1 gamma,SINGLE PROTEIN,Target is a single protein chain,5558
Protein-arginine deiminase type-2,SINGLE PROTEIN,Target is a single protein chain,5685
Prostaglandin F2-alpha receptor,SINGLE PROTEIN,Target is a single protein chain,5689
DNA-directed DNA/RNA polymerase mu,SINGLE PROTEIN,Target is a single protein chain,5585
Sodium channel protein type 8 subunit alpha,SINGLE PROTEIN,Target is a single protein chain,5615
Steroid hormone receptor ERR1,SINGLE PROTEIN,Target is a single protein chain,5620
Tau-tubulin kinase 1,SINGLE PROTEIN,Target is a single protein chain,5710
NF-kappa-B inhibitor alpha,SINGLE PROTEIN,Target is a single protein chain,5711
Probable carboxylesterase 12,SINGLE PROTEIN,Target is a single protein chain,5745
ATP-dependent Clp protease proteolytic subunit,SINGLE PROTEIN,Target is a single protein chain,5749
Lysine-specific demethylase 3A,SINGLE PROTEIN,Target is a single protein chain,5697
Matrix metalloproteinase-19,SINGLE PROTEIN,Target is a single protein chain,5702
1-phosphatidylinositol 3-phosphate 5-kinase,SINGLE PROTEIN,Target is a single protein chain,5760
Long-wave-sensitive opsin 1,SINGLE PROTEIN,Target is a single protein chain,5654
Glycylpeptide N-tetradecanoyltransferase,SINGLE PROTEIN,Target is a single protein chain,5655
Pro-cathepsin H,SINGLE PROTEIN,Target is a single protein chain,5663
Nuclear receptor subfamily 2 group C member 1,SINGLE PROTEIN,Target is a single protein chain,5621
Candidapepsin-2,SINGLE PROTEIN,Target is a single protein chain,4542
Bile salt export pump,SINGLE PROTEIN,Target is a single protein chain,4541
Class A carbapenemase,SINGLE PROTEIN,Target is a single protein chain,4587
Serine/threonine-protein kinase WNK3,SINGLE PROTEIN,Target is a single protein chain,4589
DnaC helicase,SINGLE PROTEIN,Target is a single protein chain,3943
Serum albumin,SINGLE PROTEIN,Target is a single protein chain,4655
Lysine-specific demethylase 4D,SINGLE PROTEIN,Target is a single protein chain,4703
Dihydrolipoyl dehydrogenase,SINGLE PROTEIN,Target is a single protein chain,4712
"NADP-dependent malic enzyme, mitochondrial",SINGLE PROTEIN,Target is a single protein chain,4761
Neuronal acetylcholine receptor subunit alpha-6,SINGLE PROTEIN,Target is a single protein chain,4762
MecA,SINGLE PROTEIN,Target is a single protein chain,4766
Penicillin-binding protein 2x,SINGLE PROTEIN,Target is a single protein chain,4767
Beta-glucosidase,SINGLE PROTEIN,Target is a single protein chain,4053
Dihydrodipicolinate synthase,SINGLE PROTEIN,Target is a single protein chain,4109
Muscarinic receptor 2,SINGLE PROTEIN,Target is a single protein chain,4160
Endothiapepsin,SINGLE PROTEIN,Target is a single protein chain,4166
Oxygen-insensitive NAD(P)H nitroreductase,SINGLE PROTEIN,Target is a single protein chain,4226
Aldo-keto reductase family 1 member B10,SINGLE PROTEIN,Target is a single protein chain,4490
ADP-ribosylation factor 5,SINGLE PROTEIN,Target is a single protein chain,4493
ADP-ribosylation factor 6,SINGLE PROTEIN,Target is a single protein chain,4494
Delta(14)-sterol reductase,SINGLE PROTEIN,Target is a single protein chain,4283
UDP-glucose 4-epimerase,SINGLE PROTEIN,Target is a single protein chain,4287
Glucagon-like peptide 2 receptor,SINGLE PROTEIN,Target is a single protein chain,4288
Interleukin-2,SINGLE PROTEIN,Target is a single protein chain,4340
"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA",SINGLE PROTEIN,Target is a single protein chain,4389
SPS1/STE20-related protein kinase YSK4,SINGLE PROTEIN,Target is a single protein chain,4770
Prophenoloxidase,SINGLE PROTEIN,Target is a single protein chain,4615
Methionine aminopeptidase 2,SINGLE PROTEIN,Target is a single protein chain,4622
ADP-ribosylation factor 1,SINGLE PROTEIN,Target is a single protein chain,4623
Caspase-4,SINGLE PROTEIN,Target is a single protein chain,4626
C-C chemokine receptor type 8,SINGLE PROTEIN,Target is a single protein chain,4628
B-cell receptor CD22,SINGLE PROTEIN,Target is a single protein chain,4672
Diacylglycerol O-acyltransferase 2,SINGLE PROTEIN,Target is a single protein chain,4678
G protein-coupled receptor 34,SINGLE PROTEIN,Target is a single protein chain,4684
Urokinase-type plasminogen activator,SINGLE PROTEIN,Target is a single protein chain,3909
DNA topoisomerase (ATP-hydrolysing) (Dna gyrase),SINGLE PROTEIN,Target is a single protein chain,4595
Dihydrodipicolinate synthase,SINGLE PROTEIN,Target is a single protein chain,4597
Potassium voltage-gated channel subfamily E member 1,SINGLE PROTEIN,Target is a single protein chain,4398
Deoxyhypusine synthase,SINGLE PROTEIN,Target is a single protein chain,4608
Aspartic protease PM4,SINGLE PROTEIN,Target is a single protein chain,4777
UDP-N-acetylglucosamine 1-carboxyvinyltransferase,SINGLE PROTEIN,Target is a single protein chain,4406
Cysteinyl leukotriene receptor 1,SINGLE PROTEIN,Target is a single protein chain,4416
Peroxisomal multifunctional enzyme type 2,SINGLE PROTEIN,Target is a single protein chain,4456
Potassium voltage-gated channel subfamily B member 1,SINGLE PROTEIN,Target is a single protein chain,4463
Nucleoside triphosphate diphosphohydrolase 3,SINGLE PROTEIN,Target is a single protein chain,4512
Thymidine phosphorylase,SINGLE PROTEIN,Target is a single protein chain,4519
"Leucyl-tRNA synthetase, cytoplasmic",SINGLE PROTEIN,Target is a single protein chain,4560
Thioredoxin glutathione reductase,SINGLE PROTEIN,Target is a single protein chain,4661
Proline iminopeptidase,SINGLE PROTEIN,Target is a single protein chain,4563
DNA gyrase subunit B,SINGLE PROTEIN,Target is a single protein chain,4036
ParE,SINGLE PROTEIN,Target is a single protein chain,4037
Coagulase/fibrinolysin,SINGLE PROTEIN,Target is a single protein chain,4052
Sterol 14-alpha demethylase,SINGLE PROTEIN,Target is a single protein chain,4000
Dual specificity tyrosine-phosphorylation-regulated kinase 4,SINGLE PROTEIN,Target is a single protein chain,4054
N1L,SINGLE PROTEIN,Target is a single protein chain,4067
Pseudolysin,SINGLE PROTEIN,Target is a single protein chain,4177
Peroxisome proliferator activated receptor alpha,SINGLE PROTEIN,Target is a single protein chain,4181
Phosphatidylinositol 3-kinase catalytic subunit type 3,SINGLE PROTEIN,Target is a single protein chain,4247
Homeodomain-interacting protein kinase 4,SINGLE PROTEIN,Target is a single protein chain,4249
Glutathione reductase homolog,SINGLE PROTEIN,Target is a single protein chain,4290
72 kDa type IV collagenase,SINGLE PROTEIN,Target is a single protein chain,4295
Pyruvate kinase isozymes M1/M2,SINGLE PROTEIN,Target is a single protein chain,4349
Insulin-like growth factor 1 receptor,SINGLE PROTEIN,Target is a single protein chain,3951
Aminodeoxychorismate lyase,SINGLE PROTEIN,Target is a single protein chain,3952
Hemagglutinin,SINGLE PROTEIN,Target is a single protein chain,3911
Vitronectin,SINGLE PROTEIN,Target is a single protein chain,3912
Transient receptor potential cation channel subfamily M member 8,SINGLE PROTEIN,Target is a single protein chain,1656
Urotensin-2,SINGLE PROTEIN,Target is a single protein chain,5491
Serpin H1,SINGLE PROTEIN,Target is a single protein chain,4778
Cholesteryl ester transfer protein,SINGLE PROTEIN,Target is a single protein chain,4781
U4/U6 small nuclear ribonucleoprotein Prp4,SINGLE PROTEIN,Target is a single protein chain,4784
3-hydroxy-3-methylglutaryl-coenzyme A reductase,SINGLE PROTEIN,Target is a single protein chain,4786
Deoxyribonuclease-2-alpha,SINGLE PROTEIN,Target is a single protein chain,5357
Serine palmitoyltransferase 2,SINGLE PROTEIN,Target is a single protein chain,5173
Plasminogen,SINGLE PROTEIN,Target is a single protein chain,93
Epoxide hydrolase 1,SINGLE PROTEIN,Target is a single protein chain,291
Penicillin-binding protein 2,SINGLE PROTEIN,Target is a single protein chain,140
Arachidonate 5-lipoxygenase,SINGLE PROTEIN,Target is a single protein chain,168
Myeloid cell surface antigen CD33 ,SINGLE PROTEIN,Target is a single protein chain,142
Inosine-5'-monophosphate dehydrogenase 1,SINGLE PROTEIN,Target is a single protein chain,118
Dopamine D1 receptor,SINGLE PROTEIN,Target is a single protein chain,397
Catechol O-methyltransferase,SINGLE PROTEIN,Target is a single protein chain,356
Ribonucleoside-diphosphate reductase M1 chain,SINGLE PROTEIN,Target is a single protein chain,128
Monoamine oxidase B,SINGLE PROTEIN,Target is a single protein chain,377
Enoyl-[acyl-carrier-protein] reductase,SINGLE PROTEIN,Target is a single protein chain,165
GABA transporter 1,SINGLE PROTEIN,Target is a single protein chain,218
Oxytocin receptor,SINGLE PROTEIN,Target is a single protein chain,389
Somatostatin receptor 2,SINGLE PROTEIN,Target is a single protein chain,98
Cyclooxygenase-2,SINGLE PROTEIN,Target is a single protein chain,148
Secretin receptor,SINGLE PROTEIN,Target is a single protein chain,243
Arabinosyltransferase A,SINGLE PROTEIN,Target is a single protein chain,193
Melanocortin receptor 2,SINGLE PROTEIN,Target is a single protein chain,288
Sulfonylurea receptor 1,SINGLE PROTEIN,Target is a single protein chain,412
HERG,SINGLE PROTEIN,Target is a single protein chain,295
Serotonin 4 (5-HT4) receptor,SINGLE PROTEIN,Target is a single protein chain,191
TNF-alpha,SINGLE PROTEIN,Target is a single protein chain,122
