name,target type,desc,component id
Vacuolar H(+)-ATPase,SINGLE PROTEIN,Target is a single protein chain,3116
Phosphodiesterase 1A,SINGLE PROTEIN,Target is a single protein chain,1743
Voltage-gated potassium channel subunit Kv7.2,SINGLE PROTEIN,Target is a single protein chain,1316
Urokinase plasminogen activator surface receptor,SINGLE PROTEIN,Target is a single protein chain,3199
Somatostatin receptor 4,SINGLE PROTEIN,Target is a single protein chain,160
Neurokinin 2 receptor,SINGLE PROTEIN,Target is a single protein chain,668
Adenosine kinase,SINGLE PROTEIN,Target is a single protein chain,1909
Carbonic anhydrase VI,SINGLE PROTEIN,Target is a single protein chain,1353
Caspase-2,SINGLE PROTEIN,Target is a single protein chain,3200
MAP kinase p38 alpha,SINGLE PROTEIN,Target is a single protein chain,2937
Fatty acid binding protein adipocyte,SINGLE PROTEIN,Target is a single protein chain,420
Galanin receptor 1,SINGLE PROTEIN,Target is a single protein chain,3210
Adenylate kinase 2,SINGLE PROTEIN,Target is a single protein chain,3251
Asialoglycoprotein receptor 1,SINGLE PROTEIN,Target is a single protein chain,421
Carbonic anhydrase I,SINGLE PROTEIN,Target is a single protein chain,702
Glycogen synthase kinase-3 beta,SINGLE PROTEIN,Target is a single protein chain,3114
Voltage-gated potassium channel subunit Kv1.5,SINGLE PROTEIN,Target is a single protein chain,2623
L-lactate dehydrogenase B chain,SINGLE PROTEIN,Target is a single protein chain,3253
Macrophage migration inhibitory factor,SINGLE PROTEIN,Target is a single protein chain,422
S-methyl-5-thioadenosine phosphorylase,SINGLE PROTEIN,Target is a single protein chain,3254
P2X purinoceptor 5,SINGLE PROTEIN,Target is a single protein chain,3255
DNA polymerase beta,SINGLE PROTEIN,Target is a single protein chain,734
cAMP-dependent protein kinase beta-1 catalytic subunit,SINGLE PROTEIN,Target is a single protein chain,1248
Kallikrein 12,SINGLE PROTEIN,Target is a single protein chain,3256
Serotonin 7 (5-HT7) receptor,SINGLE PROTEIN,Target is a single protein chain,1480
Coagulation factor VIII,SINGLE PROTEIN,Target is a single protein chain,1468
Coagulation factor III,SINGLE PROTEIN,Target is a single protein chain,791
Elastase 1,SINGLE PROTEIN,Target is a single protein chain,1838
Protein kinase C zeta,SINGLE PROTEIN,Target is a single protein chain,1760
Subtilisin/kexin type 4,SINGLE PROTEIN,Target is a single protein chain,3177
Alcohol dehydrogenase alpha chain,SINGLE PROTEIN,Target is a single protein chain,3178
Carbonic anhydrase II,SINGLE PROTEIN,Target is a single protein chain,3024
Xaa-Pro aminopeptidase 1,SINGLE PROTEIN,Target is a single protein chain,2100
Choline acetylase,SINGLE PROTEIN,Target is a single protein chain,2359
Matrix metalloproteinase 26,SINGLE PROTEIN,Target is a single protein chain,3025
GABA-B receptor 1,SINGLE PROTEIN,Target is a single protein chain,404
Aminopeptidase B,SINGLE PROTEIN,Target is a single protein chain,793
Neuropeptide Y receptor type 4,SINGLE PROTEIN,Target is a single protein chain,3144
cyclic AMP phosphoprotein,SINGLE PROTEIN,Target is a single protein chain,511
Dual specificity mitogen-activated protein kinase kinase 6,SINGLE PROTEIN,Target is a single protein chain,512
Caspase-8,SINGLE PROTEIN,Target is a single protein chain,2094
Thymidylate kinase,SINGLE PROTEIN,Target is a single protein chain,703
NH(3)-dependent NAD(+) synthetase,SINGLE PROTEIN,Target is a single protein chain,2932
"Myosin light chain kinase, smooth muscle",SINGLE PROTEIN,Target is a single protein chain,769
Carbonic anhydrase VII,SINGLE PROTEIN,Target is a single protein chain,557
TNF-alpha,SINGLE PROTEIN,Target is a single protein chain,5791
Glutathione S-transferase theta 1,SINGLE PROTEIN,Target is a single protein chain,764
Spermidine synthase,SINGLE PROTEIN,Target is a single protein chain,770
Leukotriene C4 synthase,SINGLE PROTEIN,Target is a single protein chain,513
Carnitine/acylcarnitine translocase,SINGLE PROTEIN,Target is a single protein chain,514
FK506-binding protein 1B,SINGLE PROTEIN,Target is a single protein chain,771
T-cell protein-tyrosine phosphatase,SINGLE PROTEIN,Target is a single protein chain,2125
Vanilloid receptor,SINGLE PROTEIN,Target is a single protein chain,3111
Casein kinase I gamma 1,SINGLE PROTEIN,Target is a single protein chain,767
Fibroblast growth factor receptor 2,SINGLE PROTEIN,Target is a single protein chain,2461
Fibroblast growth factor receptor 1,SINGLE PROTEIN,Target is a single protein chain,1966
Glyoxalase I,SINGLE PROTEIN,Target is a single protein chain,516
Phosphatidylinositol synthase,SINGLE PROTEIN,Target is a single protein chain,517
Type-1B angiotensin II receptor,SINGLE PROTEIN,Target is a single protein chain,1661
Gonadotropin-releasing hormone receptor,SINGLE PROTEIN,Target is a single protein chain,1394
P2X purinoceptor 3,SINGLE PROTEIN,Target is a single protein chain,3141
"AMP-activated protein kinase, beta-1 subunit",SINGLE PROTEIN,Target is a single protein chain,2164
Serine/threonine-protein kinase MST2,SINGLE PROTEIN,Target is a single protein chain,4962
Glyoxalase I,SINGLE PROTEIN,Target is a single protein chain,765
Indolethylamine N-methyltransferase,SINGLE PROTEIN,Target is a single protein chain,473
Histamine H3 receptor,SINGLE PROTEIN,Target is a single protein chain,2467
Beta-2 adrenergic receptor,SINGLE PROTEIN,Target is a single protein chain,2022
Mast cell protease 9,SINGLE PROTEIN,Target is a single protein chain,474
Interleukin-2 receptor alpha chain,SINGLE PROTEIN,Target is a single protein chain,1608
Atrial natriuretic peptide receptor C,SINGLE PROTEIN,Target is a single protein chain,3028
Ryanodine receptor 1,SINGLE PROTEIN,Target is a single protein chain,475
Peripheral-type benzodiazepine receptor,SINGLE PROTEIN,Target is a single protein chain,491
Cannabinoid CB2 receptor,SINGLE PROTEIN,Target is a single protein chain,3669
Squalene synthetase,SINGLE PROTEIN,Target is a single protein chain,3095
"N-acetyllactosaminide alpha-1,3-galactosyltransferase",SINGLE PROTEIN,Target is a single protein chain,820
Tyrosine-protein kinase LCK,SINGLE PROTEIN,Target is a single protein chain,821
Sigma opioid receptor,SINGLE PROTEIN,Target is a single protein chain,1786
Retinoic acid receptor beta,SINGLE PROTEIN,Target is a single protein chain,1587
Presenilin 2,SINGLE PROTEIN,Target is a single protein chain,2023
Dopamine D1 receptor,SINGLE PROTEIN,Target is a single protein chain,2024
Transthyretin,SINGLE PROTEIN,Target is a single protein chain,493
Cytochrome P450 2D2,SINGLE PROTEIN,Target is a single protein chain,824
Growth hormone-releasing hormone receptor,SINGLE PROTEIN,Target is a single protein chain,2025
Synaptic vesicular amine transporter,SINGLE PROTEIN,Target is a single protein chain,3145
Glucose-6-phosphatase,SINGLE PROTEIN,Target is a single protein chain,3075
FK506-binding protein 1A,SINGLE PROTEIN,Target is a single protein chain,437
Adenylate kinase 3 alpha like 1,SINGLE PROTEIN,Target is a single protein chain,3117
Ubiquinol-cytochrome C reductase complex 7.2 kDa protein,SINGLE PROTEIN,Target is a single protein chain,730
Delta opioid receptor,SINGLE PROTEIN,Target is a single protein chain,1544
Methionine aminopeptidase 1,SINGLE PROTEIN,Target is a single protein chain,815
Carboxypeptidase B2 isoform A,SINGLE PROTEIN,Target is a single protein chain,1741
Adenosylhomocysteinase ,SINGLE PROTEIN,Target is a single protein chain,731
Glutathione S-transferase Ya-1,SINGLE PROTEIN,Target is a single protein chain,732
11-beta-hydroxysteroid dehydrogenase 1,SINGLE PROTEIN,Target is a single protein chain,733
Prostanoid EP3 receptor,SINGLE PROTEIN,Target is a single protein chain,2026
Acetyl-CoA carboxylase 1,SINGLE PROTEIN,Target is a single protein chain,1673
Lysosomal Pro-X carboxypeptidase,SINGLE PROTEIN,Target is a single protein chain,676
Dual specificity phosphatase Cdc25A,SINGLE PROTEIN,Target is a single protein chain,2093
Polyamine oxidase,SINGLE PROTEIN,Target is a single protein chain,447
"AMP-activated protein kinase, gamma-1 subunit",SINGLE PROTEIN,Target is a single protein chain,735
MHC class II,SINGLE PROTEIN,Target is a single protein chain,438
Cytidine deaminase,SINGLE PROTEIN,Target is a single protein chain,452
Somatostatin receptor 5,SINGLE PROTEIN,Target is a single protein chain,1069
Purine-nucleoside phosphorylase,SINGLE PROTEIN,Target is a single protein chain,737
Matrix metalloproteinase 13,SINGLE PROTEIN,Target is a single protein chain,3257
Neuropeptide Y receptor type 1,SINGLE PROTEIN,Target is a single protein chain,922
Phospholipase A2 group IIC,SINGLE PROTEIN,Target is a single protein chain,439
Cellular retinoic acid-binding protein I,SINGLE PROTEIN,Target is a single protein chain,3258
Melatonin receptor 1B,SINGLE PROTEIN,Target is a single protein chain,2782
Enoyl-[acyl-carrier-protein] reductase,SINGLE PROTEIN,Target is a single protein chain,5241
Dihydrofolate reductase,SINGLE PROTEIN,Target is a single protein chain,705
Mucosal addressin cell adhesion molecule-1 ,SINGLE PROTEIN,Target is a single protein chain,2783
Histamine H4 receptor,SINGLE PROTEIN,Target is a single protein chain,2784
Renal sodium-dependent phosphate transport protein 1,SINGLE PROTEIN,Target is a single protein chain,1720
Alpha-2b adrenergic receptor,SINGLE PROTEIN,Target is a single protein chain,1677
Casein kinase I delta,SINGLE PROTEIN,Target is a single protein chain,1157
"Alcohol dehydrogenase, iron containing 1",SINGLE PROTEIN,Target is a single protein chain,3260
Dual specificity mitogen-activated protein kinase kinase 5,SINGLE PROTEIN,Target is a single protein chain,3261
Glutathione S-transferase A1 ,SINGLE PROTEIN,Target is a single protein chain,1731
Prostate specific antigen,SINGLE PROTEIN,Target is a single protein chain,441
Glutathione S-transferase zeta 1,SINGLE PROTEIN,Target is a single protein chain,3262
Glutathione S-transferase Mu 4 ,SINGLE PROTEIN,Target is a single protein chain,442
Cathepsin B ,SINGLE PROTEIN,Target is a single protein chain,2391
Cytochrome P450 2D1,SINGLE PROTEIN,Target is a single protein chain,816
Granzyme A,SINGLE PROTEIN,Target is a single protein chain,443
Small conductance calcium-activated potassium channel protein 2,SINGLE PROTEIN,Target is a single protein chain,2785
CaM kinase II beta,SINGLE PROTEIN,Target is a single protein chain,2439
Voltage-gated potassium channel subunit Kv7.2,SINGLE PROTEIN,Target is a single protein chain,817
Hepatitis C virus NS4A protein,SINGLE PROTEIN,Target is a single protein chain,706
Signal peptidase I,SINGLE PROTEIN,Target is a single protein chain,2786
Bradykinin B2 receptor,SINGLE PROTEIN,Target is a single protein chain,841
Thrombin,SINGLE PROTEIN,Target is a single protein chain,2787
Prostaglandin E synthase,SINGLE PROTEIN,Target is a single protein chain,842
Trypsin II,SINGLE PROTEIN,Target is a single protein chain,2788
P2X purinoceptor 4,SINGLE PROTEIN,Target is a single protein chain,446
NADH-ubiquinone oxidoreductase subunit B14.7,SINGLE PROTEIN,Target is a single protein chain,843
Glutathione S-transferase Mu 2,SINGLE PROTEIN,Target is a single protein chain,844
P2X purinoceptor 7,SINGLE PROTEIN,Target is a single protein chain,3123
Ryanodine receptor 3,SINGLE PROTEIN,Target is a single protein chain,707
Protein phosphatase 2C beta,SINGLE PROTEIN,Target is a single protein chain,1175
Protein phosphatase 2A regulatory subunit B',SINGLE PROTEIN,Target is a single protein chain,845
Thyrotropin-releasing hormone receptor 2,SINGLE PROTEIN,Target is a single protein chain,2195
PI3-kinase p85-alpha subunit,SINGLE PROTEIN,Target is a single protein chain,846
"Glutamate receptor ionotropic, AMPA 3",SINGLE PROTEIN,Target is a single protein chain,1914
Fructose-bisphosphate aldolase A,SINGLE PROTEIN,Target is a single protein chain,448
Tyrosine-protein kinase SRC,SINGLE PROTEIN,Target is a single protein chain,345
Papain,SINGLE PROTEIN,Target is a single protein chain,3096
Acetylcholinesterase,SINGLE PROTEIN,Target is a single protein chain,3097
Angiotensin-converting enzyme,SINGLE PROTEIN,Target is a single protein chain,2393
Muscarinic acetylcholine receptor M2,SINGLE PROTEIN,Target is a single protein chain,3098
Beta-lactamase,SINGLE PROTEIN,Target is a single protein chain,3099
Neprilysin,SINGLE PROTEIN,Target is a single protein chain,2085
Peptide N-myristoyltransferase 1,SINGLE PROTEIN,Target is a single protein chain,1869
Trypsin I,SINGLE PROTEIN,Target is a single protein chain,2086
Trypsin,SINGLE PROTEIN,Target is a single protein chain,708
Trypanothione reductase,SINGLE PROTEIN,Target is a single protein chain,3435
Peptide deformylase,SINGLE PROTEIN,Target is a single protein chain,709
Human herpes virus 5 capsid protein P40,SINGLE PROTEIN,Target is a single protein chain,2088
Moloney murine leukaemia virus Pol protein,SINGLE PROTEIN,Target is a single protein chain,1883
Cruzipain,SINGLE PROTEIN,Target is a single protein chain,1884
Dopamine D1 receptor,SINGLE PROTEIN,Target is a single protein chain,710
Taq polymerase 1,SINGLE PROTEIN,Target is a single protein chain,1885
Dihydrofolate reductase,SINGLE PROTEIN,Target is a single protein chain,2931
Dihydrofolate reductase,SINGLE PROTEIN,Target is a single protein chain,2282
Dihydrofolate reductase,SINGLE PROTEIN,Target is a single protein chain,766
Dihydrofolate reductase,SINGLE PROTEIN,Target is a single protein chain,1232
Dihydrofolate reductase,SINGLE PROTEIN,Target is a single protein chain,1886
Dihydrofolate reductase,SINGLE PROTEIN,Target is a single protein chain,244
Ecdysone receptor,SINGLE PROTEIN,Target is a single protein chain,1735
Ecdysone receptor,SINGLE PROTEIN,Target is a single protein chain,2186
rRNA adenine N-6-methyltransferase,SINGLE PROTEIN,Target is a single protein chain,1090
Ribonucleoside-diphosphate reductase large chain,SINGLE PROTEIN,Target is a single protein chain,2157
Cholecystokinin A receptor,SINGLE PROTEIN,Target is a single protein chain,1128
Squalene-hopene cyclase ,SINGLE PROTEIN,Target is a single protein chain,1889
Imidazoleglycerol-phosphate dehydratase,SINGLE PROTEIN,Target is a single protein chain,1548
Prolyl-tRNA synthetase,SINGLE PROTEIN,Target is a single protein chain,2953
Cholecystokinin A receptor,SINGLE PROTEIN,Target is a single protein chain,216
C-X-C chemokine receptor type 4,SINGLE PROTEIN,Target is a single protein chain,449
Cyclin T1,SINGLE PROTEIN,Target is a single protein chain,450
Neuropeptide Y receptor type 1,SINGLE PROTEIN,Target is a single protein chain,3094
Caspase-4,SINGLE PROTEIN,Target is a single protein chain,567
T-cell surface antigen CD4,SINGLE PROTEIN,Target is a single protein chain,3993
Neuropeptide Y receptor type 2,SINGLE PROTEIN,Target is a single protein chain,2337
Dual specificity mitogen-activated protein kinase kinase 3,SINGLE PROTEIN,Target is a single protein chain,451
Cyclin-dependent kinase 6,SINGLE PROTEIN,Target is a single protein chain,847
Palmitoyl-CoA oxidase,SINGLE PROTEIN,Target is a single protein chain,2949
Neurotensin receptor 1,SINGLE PROTEIN,Target is a single protein chain,1890
Neurotensin receptor 2,SINGLE PROTEIN,Target is a single protein chain,853
Neurotensin receptor 2,SINGLE PROTEIN,Target is a single protein chain,3412
Calcium sensing receptor,SINGLE PROTEIN,Target is a single protein chain,855
NADH-ubiquinone oxidoreductase chain 2 ,SINGLE PROTEIN,Target is a single protein chain,454
Cathepsin F,SINGLE PROTEIN,Target is a single protein chain,856
Cathepsin G,SINGLE PROTEIN,Target is a single protein chain,2390
Cathepsin K,SINGLE PROTEIN,Target is a single protein chain,1387
Cathepsin K,SINGLE PROTEIN,Target is a single protein chain,1361
Cathepsin L,SINGLE PROTEIN,Target is a single protein chain,455
Cathepsin L,SINGLE PROTEIN,Target is a single protein chain,2154
Cannabinoid CB1 receptor,SINGLE PROTEIN,Target is a single protein chain,1364
Cannabinoid CB1 receptor,SINGLE PROTEIN,Target is a single protein chain,1891
Corticosteroid binding globulin,SINGLE PROTEIN,Target is a single protein chain,762
Carboxypeptidase A1,SINGLE PROTEIN,Target is a single protein chain,425
